AF16:P5,141452.46,20289.46,141578.20,20409.64,406,
AF16:P6,141853.97,20132.31,141729.13,20011.63,225,

AF17,aerodromo--P10,153871.53,97139.17,2,-P,10,2,0:1
AF17:H1,153293.53,96561.17,
AF17:H2,154449.66,97717.30,
AF17:P1,154003.84,97850.51,154193.52,97664.91,134,
AF17:P2,153659.16,97334.50,153663.23,97546.62,361,
AF17:P3,154485.18,97499.71,154264.91,97289.63,226,
AF17:P4,154222.07,96736.91,154038.51,96543.15,223,
AF17:P5,153581.65,96671.65,153740.74,96508.48,135,
AF17:P6,153549.02,96473.81,153455.20,96561.51,313,
AF17:P7,153328.75,96914.35,153540.86,97128.51,404,
AF17:P8,153412.37,96914.35,153585.73,97085.68,405,

AF18,aerodromo--P09,157749.11,86291.54,2,-P,09,2,0:1
AF18:H1,157096.11,86748.54,
AF18:H2,158402.67,85833.69,
AF18:P1,158229.10,86203.07,158404.05,86088.64,123,
AF18:P2,158183.57,85771.70,158059.67,85855.81,304,
AF18:P3,157125.97,85945.81,157081.12,86170.10,348,
AF18:P4,157479.72,86218.81,157602.76,86236.75,441,

AF19,aerodromo--R05,177867.48,48302.42,2,-R,05,2,0:1
AF19:H1,178265.48,47612.42,
AF18:H2,177467.98,48993.73,
AF19:P1,178227.76,47934.36,178427.82,48046.82,420,
AF19:P2,178505.95,47930.22,178368.04,47846.17,238,
AF19:P3,178076.23,47662.09,177978.57,47845.57,331,
AF19:P4,177497.75,48582.87,177500.87,48663.77,362,
AF19:P5,177460.85,48641.06,177463.97,48721.96,362,
AF19:P6,177427.36,48693.86,177430.48,48764.53,362,

AF20,aerodromo--S06,183898.56,52938.62,2,-S,06,2,0:1
AF20:H1,183178.56,52603.62,
AF20:H2,184619.59,53275.58,
AF20:P1,183640.13,52580.34,183422.79,52483.84,246,
AF20:P2,183554.93,52595.99,183401.06,52525.57,245,
AF20:P3,183738.37,53055.87,183882.68,53125.42,424,
AF20:P4,184289.54,53316.68,184452.10,53392.31,425,


# sectores army 3 = no attack  0 unknow

SEC-A01,sector--A01,5000,5000,30,1:3
SEC-A02,sector--A02,5000,15000,30,1:3
SEC-A03,sector--A03,5000,25000,30,1:3
SEC-A04,sector--A04,5000,35000,30,1:3
SEC-A05,sector--A05,5000,45000,30,1:2
SEC-A06,sector--A06,5000,55000,30,1:2
SEC-A07,sector--A07,5000,65000,30,1:3
SEC-A08,sector--A08,5000,75000,30,1:2
SEC-A09,sector--A09,5000,85000,30,1:2
SEC-A10,sector--A10,5000,95000,30,1:2
SEC-A11,sector--A11,5000,105000,30,1:2
SEC-A12,sector--A12,5000,115000,30,1:2
SEC-A13,sector--A13,5000,125000,30,1:2
SEC-A14,sector--A14,5000,135000,30,1:2
SEC-A15,sector--A15,5000,145000,30,1:2
SEC-A16,sector--A16,5000,155000,30,1:2
SEC-B01,sector--B01,15000,5000,30,1:3
SEC-B02,sector--B02,15000,15000,30,1:2
SEC-B03,sector--B03,15000,25000,30,1:2
SEC-B04,sector--B04,15000,35000,30,1:2
SEC-B05,sector--B05,15000,45000,30,1:2
SEC-B06,sector--B06,15000,55000,30,1:2
SEC-B07,sector--B07,15000,65000,30,1:2
SEC-B08,sector--B08,15000,75000,30,1:2
SEC-B09,sector--B09,15000,85000,30,1:2
SEC-B10,sector--B10,15000,95000,30,1:2
SEC-B11,sector--B11,15000,105000,30,1:2
SEC-B12,sector--B12,15000,115000,30,1:2
SEC-B13,sector--B13,15000,125000,30,1:2
SEC-B14,sector--B14,15000,135000,30,1:2
SEC-B15,sector--B15,15000,145000,30,1:2
SEC-B16,sector--B16,15000,155000,30,1:2
SEC-C01,sector--C01,25000,5000,30,1:2
SEC-C02,sector--C02,25000,15000,30,1:2
SEC-C03,sector--C03,25000,25000,30,1:2
SEC-C04,sector--C04,25000,35000,30,1:2
SEC-C05,sector--C05,25000,45000,30,1:2
SEC-C06,sector--C06,25000,55000,30,1:2
SEC-C07,sector--C07,25000,65000,30,1:2
SEC-C08,sector--C08,25000,75000,30,1:3
SEC-C09,sector--C09,25000,85000,30,1:2
SEC-C10,sector--C10,25000,95000,30,1:2
SEC-C11,sector--C11,25000,105000,30,1:2
SEC-C12,sector--C12,25000,115000,30,1:2
SEC-C13,sector--C13,25000,125000,30,1:2
SEC-C14,sector--C14,25000,135000,30,1:2
SEC-C15,sector--C15,25000,145000,30,1:2
SEC-C16,sector--C16,25000,155000,30,1:2
SEC-D01,sector--D01,35000,5000,30,1:2
SEC-D02,sector--D02,35000,15000,30,1:2
SEC-D03,sector--D03,35000,25000,30,1:2
SEC-D04,sector--D04,35000,35000,30,1:2
SEC-D05,sector--D05,35000,45000,30,1:2
SEC-D06,sector--D06,35000,55000,30,1:2
SEC-D07,sector--D07,35000,65000,30,1:2
SEC-D08,sector--D08,35000,75000,30,1:2
SEC-D09,sector--D09,35000,85000,30,1:2
SEC-D10,sector--D10,35000,95000,30,1:2
SEC-D11,sector--D11,35000,105000,30,1:2
SEC-D12,sector--D12,35000,115000,30,1:2
SEC-D13,sector--D13,35000,125000,30,1:2
SEC-D14,sector--D14,35000,135000,30,1:2
SEC-D15,sector--D15,35000,145000,30,1:2
SEC-D16,sector--D16,35000,155000,30,1:2
SEC-E01,sector--E01,45000,5000,30,1:2
SEC-E02,sector--E02,45000,15000,30,1:2
SEC-E03,sector--E03,45000,25000,30,1:2
SEC-E04,sector--E04,45000,35000,30,1:2
SEC-E05,sector--E05,45000,45000,30,1:2
SEC-E06,sector--E06,45000,55000,30,1:2
SEC-E07,sector--E07,45000,65000,30,1:2
SEC-E08,sector--E08,45000,75000,30,1:2
SEC-E09,sector--E09,45000,85000,30,1:2
SEC-E10,sector--E10,45000,95000,30,1:2
SEC-E11,sector--E11,45000,105000,30,1:2
SEC-E12,sector--E12,45000,115000,30,1:2
SEC-E13,sector--E13,45000,125000,30,1:2
SEC-E14,sector--E14,45000,135000,30,1:2
SEC-E15,sector--E15,45000,145000,30,1:2
SEC-E16,sector--E16,45000,155000,30,1:2
SEC-F01,sector--F01,55000,5000,30,1:2
SEC-F02,sector--F02,55000,15000,30,1:2
SEC-F03,sector--F03,55000,25000,30,1:2
SEC-F04,sector--F04,55000,35000,30,1:2
SEC-F05,sector--F05,55000,45000,30,1:2
SEC-F06,sector--F06,55000,55000,30,1:2
SEC-F07,sector--F07,55000,65000,30,1:2
SEC-F08,sector--F08,55000,75000,30,1:2
SEC-F09,sector--F09,55000,85000,30,1:2
SEC-F10,sector--F10,55000,95000,30,1:2
SEC-F11,sector--F11,55000,105000,30,1:2
SEC-F12,sector--F12,55000,115000,30,1:2
SEC-F13,sector--F13,55000,125000,30,1:2
SEC-F14,sector--F14,55000,135000,30,1:2
SEC-F15,sector--F15,55000,145000,30,1:2
SEC-F16,sector--F16,55000,155000,30,1:2
SEC-G01,sector--G01,65000,5000,30,1:2
SEC-G02,sector--G02,65000,15000,30,1:2
SEC-G03,sector--G03,65000,25000,30,1:1
SEC-G04,sector--G04,65000,35000,30,1:1
SEC-G05,sector--G05,65000,45000,30,1:2
SEC-G06,sector--G06,65000,55000,30,1:2
SEC-G07,sector--G07,65000,65000,30,1:2
SEC-G08,sector--G08,65000,75000,30,1:2
SEC-G09,sector--G09,65000,85000,30,1:2
SEC-G10,sector--G10,65000,95000,30,1:3
SEC-G11,sector--G11,65000,105000,30,1:3
SEC-G12,sector--G12,65000,115000,30,1:2
SEC-G13,sector--G13,65000,125000,30,1:2
SEC-G14,sector--G14,65000,135000,30,1:2
SEC-G15,sector--G15,65000,145000,30,1:2
SEC-G16,sector--G16,65000,155000,30,1:3
SEC-H01,sector--H01,75000,5000,30,1:2
SEC-H02,sector--H02,75000,15000,30,1:1
SEC-H03,sector--H03,75000,25000,30,1:1
SEC-H04,sector--H04,75000,35000,30,1:1
SEC-H05,sector--H05,75000,45000,30,1:1
SEC-H06,sector--H06,75000,55000,30,1:2
SEC-H07,sector--H07,75000,65000,30,1:2
SEC-H08,sector--H08,75000,75000,30,1:2
SEC-H09,sector--H09,75000,85000,30,1:2
SEC-H10,sector--H10,75000,95000,30,1:2
SEC-H11,sector--H11,75000,105000,30,1:3
SEC-H12,sector--H12,75000,115000,30,1:3
SEC-H13,sector--H13,75000,125000,30,1:2
SEC-H14,sector--H14,75000,135000,30,1:1
SEC-H15,sector--H15,75000,145000,30,1:1
SEC-H16,sector--H16,75000,155000,30,1:1
SEC-I01,sector--I01,85000,5000,30,1:1
SEC-I02,sector--I02,85000,15000,30,1:1
SEC-I03,sector--I03,85000,25000,30,1:1
SEC-I04,sector--I04,85000,35000,30,1:1
SEC-I05,sector--I05,85000,45000,30,1:1
SEC-I06,sector--I06,85000,55000,30,1:1
SEC-I07,sector--I07,85000,65000,30,1:2
SEC-I08,sector--I08,85000,75000,30,1:2
SEC-I09,sector--I09,85000,85000,30,1:2
SEC-I10,sector--I10,85000,95000,30,1:1
SEC-I11,sector--I11,85000,105000,30,1:1
SEC-I12,sector--I12,85000,115000,30,1:1
SEC-I13,sector--I13,85000,125000,30,1:1
SEC-I14,sector--I14,85000,135000,30,1:1
SEC-I15,sector--I15,85000,145000,30,1:1
SEC-I16,sector--I16,85000,155000,30,1:1
SEC-J01,sector--J01,95000,5000,30,1:1
SEC-J02,sector--J02,95000,15000,30,1:1
SEC-J03,sector--J03,95000,25000,30,1:1
SEC-J04,sector--J04,95000,35000,30,1:1
SEC-J05,sector--J05,95000,45000,30,1:1
SEC-J06,sector--J06,95000,55000,30,1:1
SEC-J07,sector--J07,95000,65000,30,1:1
SEC-J08,sector--J08,95000,75000,30,1:1
SEC-J09,sector--J09,95000,85000,30,1:1
SEC-J10,sector--J10,95000,95000,30,1:1
SEC-J11,sector--J11,95000,105000,30,1:1
SEC-J12,sector--J12,95000,115000,30,1:1
SEC-J13,sector--J13,95000,125000,30,1:1
SEC-J14,sector--J14,95000,135000,30,1:1
SEC-J15,sector--J15,95000,145000,30,1:1
SEC-J16,sector--J16,95000,155000,30,1:1
SEC-K01,sector--K01,105000,5000,30,1:1
SEC-K02,sector--K02,105000,15000,30,1:1
SEC-K03,sector--K03,105000,25000,30,1:1
SEC-K04,sector--K04,105000,35000,30,1:1
SEC-K05,sector--K05,105000,45000,30,1:1
SEC-K06,sector--K06,105000,55000,30,1:1
SEC-K07,sector--K07,105000,65000,30,1:1
SEC-K08,sector--K08,105000,75000,30,1:1
SEC-K09,sector--K09,105000,85000,30,1:1
SEC-K10,sector--K10,105000,95000,30,1:1
SEC-K11,sector--K11,105000,105000,30,1:1
SEC-K12,sector--K12,105000,115000,30,1:1
SEC-K13,sector--K13,105000,125000,30,1:1
SEC-K14,sector--K14,105000,135000,30,1:1
SEC-K15,sector--K15,105000,145000,30,1:1
SEC-K16,sector--K16,105000,155000,30,1:3
SEC-L01,sector--L01,115000,5000,30,1:1
SEC-L02,sector--L02,115000,15000,30,1:1
SEC-L03,sector--L03,115000,25000,30,1:1
SEC-L04,sector--L04,115000,35000,30,1:1
SEC-L05,sector--L05,115000,45000,30,1:1
SEC-L06,sector--L06,115000,55000,30,1:1
SEC-L07,sector--L07,115000,65000,30,1:1
SEC-L08,sector--L08,115000,75000,30,1:1
SEC-L09,sector--L09,115000,85000,30,1:3
SEC-L10,sector--L10,115000,95000,30,1:1
SEC-L11,sector--L11,115000,105000,30,1:1
SEC-L12,sector--L12,115000,115000,30,1:1
SEC-L13,sector--L13,115000,125000,30,1:1
SEC-L14,sector--L14,115000,135000,30,1:1
SEC-L15,sector--L15,115000,145000,30,1:1
SEC-L16,sector--L16,115000,155000,30,1:1
SEC-M01,sector--M01,125000,5000,30,1:1
SEC-M02,sector--M02,125000,15000,30,1:1
SEC-M03,sector--M03,125000,25000,30,1:1
SEC-M04,sector--M04,125000,35000,30,1:1
SEC-M05,sector--M05,125000,45000,30,1:1
SEC-M06,sector--M06,125000,55000,30,1:1
SEC-M07,sector--M07,125000,65000,30,1:1
SEC-M08,sector--M08,125000,75000,30,1:1
SEC-M09,sector--M09,125000,85000,30,1:1
SEC-M10,sector--M10,125000,95000,30,1:1
SEC-M11,sector--M11,125000,105000,30,1:1
SEC-M12,sector--M12,125000,115000,30,1:1
SEC-M13,sector--M13,125000,125000,30,1:1
SEC-M14,sector--M14,125000,135000,30,1:1
SEC-M15,sector--M15,125000,145000,30,1:1
SEC-M16,sector--M16,125000,155000,30,1:1
SEC-N01,sector--N01,135000,5000,30,1:1
SEC-N02,sector--N02,135000,15000,30,1:1
SEC-N03,sector--N03,135000,25000,30,1:1
SEC-N04,sector--N04,135000,35000,30,1:1
SEC-N05,sector--N05,135000,45000,30,1:1
SEC-N06,sector--N06,135000,55000,30,1:1
SEC-N07,sector--N07,135000,65000,30,1:3
SEC-N08,sector--N08,135000,75000,30,1:1
SEC-N09,sector--N09,135000,85000,30,1:1
SEC-N10,sector--N10,135000,95000,30,1:1
SEC-N11,sector--N11,135000,105000,30,1:1
SEC-N12,sector--N12,135000,115000,30,1:1
SEC-N13,sector--N13,135000,125000,30,1:1
SEC-N14,sector--N14,135000,135000,30,1:1
SEC-N15,sector--N15,135000,145000,30,1:3
SEC-N16,sector--N16,135000,155000,30,1:1
SEC-O01,sector--O01,145000,5000,30,1:1
SEC-O02,sector--O02,145000,15000,30,1:1
SEC-O03,sector--O03,145000,25000,30,1:1
SEC-O04,sector--O04,145000,35000,30,1:1
SEC-O05,sector--O05,145000,45000,30,1:1
SEC-O06,sector--O06,145000,55000,30,1:1
SEC-O07,sector--O07,145000,65000,30,1:1
SEC-O08,sector--O08,145000,75000,30,1:3
SEC-O09,sector--O09,145000,85000,30,1:1
SEC-O10,sector--O10,145000,95000,30,1:1
SEC-O11,sector--O11,145000,105000,30,1:1
SEC-O12,sector--O12,145000,115000,30,1:1
SEC-O13,sector--O13,145000,125000,30,1:3
SEC-O14,sector--O14,145000,135000,30,1:1
SEC-O15,sector--O15,145000,145000,30,1:3
SEC-O16,sector--O16,145000,155000,30,1:3
SEC-P01,sector--P01,155000,5000,30,1:1
SEC-P02,sector--P02,155000,15000,30,1:1
SEC-P03,sector--P03,155000,25000,30,1:1
SEC-P04,sector--P04,155000,35000,30,1:1
SEC-P05,sector--P05,155000,45000,30,1:1
SEC-P06,sector--P06,155000,55000,30,1:1
SEC-P07,sector--P07,155000,65000,30,1:1
SEC-P08,sector--P08,155000,75000,30,1:1
SEC-P09,sector--P09,155000,85000,30,1:1
SEC-P10,sector--P10,155000,95000,30,1:1
SEC-P11,sector--P11,155000,105000,30,1:1
SEC-P12,sector--P12,155000,115000,30,1:3
SEC-P13,sector--P13,155000,125000,30,1:3
SEC-P14,sector--P14,155000,135000,30,1:1
SEC-P15,sector--P15,155000,145000,30,1:1
SEC-P16,sector--P16,155000,155000,30,1:3
SEC-Q01,sector--Q01,165000,5000,30,1:1
SEC-Q02,sector--Q02,165000,15000,30,1:1
SEC-Q03,sector--Q03,165000,25000,30,1:1
SEC-Q04,sector--Q04,165000,35000,30,1:1
SEC-Q05,sector--Q05,165000,45000,30,1:1
SEC-Q06,sector--Q06,165000,55000,30,1:1
SEC-Q07,sector--Q07,165000,65000,30,1:1
SEC-Q08,sector--Q08,165000,75000,30,1:1
SEC-Q09,sector--Q09,165000,85000,30,1:1
SEC-Q10,sector--Q10,165000,95000,30,1:1
SEC-Q11,sector--Q11,165000,105000,30,1:3
SEC-Q12,sector--Q12,165000,115000,30,1:1
SEC-Q13,sector--Q13,165000,125000,30,1:1
SEC-Q14,sector--Q14,165000,135000,30,1:1
SEC-Q15,sector--Q15,165000,145000,30,1:3
SEC-Q16,sector--Q16,165000,155000,30,1:3
SEC-R01,sector--R01,175000,5000,30,1:1
SEC-R02,sector--R02,175000,15000,30,1:1
SEC-R03,sector--R03,175000,25000,30,1:1
SEC-R04,sector--R04,175000,35000,30,1:1
SEC-R05,sector--R05,175000,45000,30,1:1
SEC-R06,sector--R06,175000,55000,30,1:1
SEC-R07,sector--R07,175000,65000,30,1:1
SEC-R08,sector--R08,175000,75000,30,1:1
SEC-R09,sector--R09,175000,85000,30,1:1
SEC-R10,sector--R10,175000,95000,30,1:1
SEC-R11,sector--R11,175000,105000,30,1:1
SEC-R12,sector--R12,175000,115000,30,1:1
SEC-R13,sector--R13,175000,125000,30,1:1
SEC-R14,sector--R14,175000,135000,30,1:1
SEC-R15,sector--R15,175000,145000,30,1:3
SEC-R16,sector--R16,175000,155000,30,1:1
SEC-S01,sector--S01,185000,5000,30,1:1
SEC-S02,sector--S02,185000,15000,30,1:1
SEC-S03,sector--S03,185000,25000,30,1:1
SEC-S04,sector--S04,185000,35000,30,1:1
SEC-S05,sector--S05,185000,45000,30,1:1
SEC-S06,sector--S06,185000,55000,30,1:1
SEC-S07,sector--S07,185000,65000,30,1:1
SEC-S08,sector--S08,185000,75000,30,1:1
SEC-S09,sector--S09,185000,85000,30,1:1
SEC-S10,sector--S10,185000,95000,30,1:1
SEC-S11,sector--S11,185000,105000,30,1:1
SEC-S12,sector--S12,185000,115000,30,1:1
SEC-S13,sector--S13,185000,125000,30,1:1
SEC-S14,sector--S14,185000,135000,30,1:3
SEC-S15,sector--S15,185000,145000,30,1:3
SEC-S16,sector--S16,185000,155000,30,1:1


##CIUDADES
##INT-NAME,EXT-NEM,cx,000,max_rad,tipo,zonas,dam,radsup:0
#Zonas: CT-nn-Z-n: cx,cxy,tipo  (tipo: 1 suministros/tropas, 2: tren)

# Obol A-15
SUC00,SUM-Obol,5557.86,144797.22,-,-,-,-,-:2
CT00,Obol,5557.86,144797.22,25,tipo,4,0,25:2
CT00Z0:4963.04,144666.63,1
CT00Z1:5510.35,144163.28,1
CT00Z2:6015.93,144266.67,1
CT00Z3:6007.24,144954.38,1

# Shumilino C-15
SUC01,SUM-Shumilino,22416.13,140368.88,-,-,-,-,-:2
CT01,Shumilino,22416.13,140368.88,25,tipo,3,0,25:2
CT01Z0:22628.75,140521.02,1
CT01Z1:22119.63,139763.57,1
CT01Z2:23082.45,139765.51,1

# Vitebsk F-13
SUC02,SUM-Vitebsk,53128.90,129811.61,-,-,-,-,-:2
CT02,Vitebsk,53128.90,129811.61,40,tipo,9,0,40:2
CT02Z0:51121.29,128559.41,1
CT02Z1:52433.14,129531.69,1
CT02Z2:53114.57,128915.80,1
CT02Z3:52806.26,130297.12,1
CT02Z4:54637.56,129336.16,1
CT02Z5:54504.19,127323.24,1
CT02Z6:55302.46,128168.23,1
CT02Z7:55731.83,129168.70,1
CT02Z8:56015.95,130273.84,1

# Gorodok E-16
SUC03,SUM-Gorodok,44324.02,155370.64,-,-,-,-,-:2
CT03,Gorodok,44324.02,155370.64,25,tipo,3,0,25:2
CT03Z0:43937.53,155567.55,1
CT03Z1:43446.07,155046.77,1
CT03Z2:44461.28,155115.40,1

# Bogushevsk F-10
SUC04,SUM-Bogushevsk,53930.24,98860.01,-,-,-,-,-:2
CT04,Bogushevsk,53930.24,98860.01,25,tipo,4,0,25:2
CT04Z0:55446.44,97387.46,1
CT04Z1:54438.67,96877.45,1
CT04Z2:54835.94,96166.93,1
CT04Z3:55787.62,96349.40,1

# Liozno I-12
SUC05,SUM-Liozno,88246.65,114204.67,-,-,-,-,-:1
CT05,Liozno,88246.65,114204.67,25,tipo,3,0,25:1
CT05Z0:87645.84,113557.67,1
CT05Z1:88725.01,113623.62,1
CT05Z2:88119.90,114455.68,1

# Demidov M-14
SUC06,SUM-Demidov,125301.11,136588.79,-,-,-,-,-:1
CT06,Demidov,125301.11,136588.79,25,tipo,3,0,25:1
CT06Z0:125219.41,137213.89,1
CT06Z1:124571.09,136379.67,1
CT06Z2:125710.76,136602.46,1

# Belyi
SUC07,SUM-Belyi,161027.55,162711.38,-,-,-,-,-:1
CT07,Belyi,161027.55,162711.38,25,tipo,2,0,25:1
CT07Z0:158184.88,161220.69,1
CT07Z1:157984.67,160450.46,1

# Dukhovschina R-14
SUC08,SUM-Dukhovschina,175131.02,130765.14,-,-,-,-,-:1
CT08,Dukhovschina,175131.02,130765.14,25,tipo,3,0,25:1
CT08Z0:175292.70,130320.80,1
CT08Z1:174671.86,130037.51,1
CT08Z2:175507.10,129414.68,1

# Yartsevo S-12
SUC09,SUM-Yartsevo,188517.93,118360.37,-,-,-,-,-:1
CT09,Yartsevo,188517.93,118360.37,25,tipo,3,0,25:1
CT09Z0:187247.69,119099.95,1
CT09Z1:188831.85,118914.66,1
CT09Z2:188372.54,117441.34,1

# Kardimovo R-11
