AF18,aerodromo--P03,150596.09,20658.31,2,-P,03,2,0:1
AF18:H1,149889.09,20250.31,
AF18:H2,151305.05,21067.81,
AF18:P1,150182.57,19993.51,150052.27,20219.77,330,
AF18:P2,150193.40,20303.26,150330.55,20064.73,150,
AF18:P3,150855.32,20172.06,150586.97,20022.98,240,
AF18:P4,150604.86,20187.97,150749.97,20271.45,420,
AF18:P5,151282.68,20837.96,151024.27,20690.86,240,
AF18:P6,150908.98,21330.91,151048.13,21078.47,151,
AF18:P7,150435.90,20897.59,150479.63,21056.61,375,
AF18:P8,150513.43,20963.18,150549.20,21092.39,375,
AF18:P9,150020.47,20583.53,150257.01,20716.70,420,
#--- End AF18 (aerodromo--P03)

AF19,aerodromo--S05,182763.94,49043.36,2,-S,05,2,0:1
AF19:H1,182000.94,49247.36,
AF19:H2,183527.09,48838.43,
AF19:P1,183227.98,49101.05,183352.88,49069.55,104,
AF19:P2,183218.28,49060.11,183341.08,49031.77,102,
AF19:P3,182335.10,49031.77,182309.12,48927.87,194,
AF19:P4,182264.25,48913.70,182094.23,48960.93,285,
AF19:P5,182259.53,48993.99,182120.21,49029.41,284,
AF19:P6,182611.39,49211.24,182712.93,49239.58,434,
AF19:P7,182672.79,49182.90,182762.52,49208.88,433,
AF19:P8,182755.44,49154.56,182835.73,49182.90,430,
#--- End AF19 (aerodromo--S05)

AF20,aerodromo--S10,182226.38,90614.3,2,-S,10,2,0:1
AF20:H1,181664.38,90052.30,
AF20:H2,182788.69,91176.61,
AF20:P1,181474.24,90494.94,181643.09,90666.12,404,
AF20:P2,181542.98,90491.31,181668.52,90605.73,407,
AF20:P3,181865.57,90724.92,181997.47,90724.92,90,
AF20:P4,182806.56,90993.50,182672.96,90861.45,225,
AF20:P5,181688.41,90249.16,181614.02,90313.63,310,
AF20:P6,181755.36,90311.15,181757.84,90368.18,362,
AF20:P7,181799.99,90348.34,181804.95,90407.85,364,
AF20:P8,181842.14,90378.10,181847.10,90427.69,365,
#--- End AF20 (aerodromo--S10)

AF21,aerodromo--R10,174772.05,97163.16,2,-R,10,2,0:1
AF21:H1,174910.05,96381.16,
AF21:H2,174633.95,97947.01,
AF21:P1,174003.70,97155.85,174158.60,97054.46,123,
AF21:P2,174155.12,97026.63,174109.90,96957.05,213,
AF21:P3,174840.09,97804.17,174867.13,97619.82,171,
AF21:P4,175024.44,96734.97,175049.02,96597.32,169,
AF21:P5,174972.82,96722.68,174997.40,96594.86,169,
AF21:P6,174451.74,97256.05,174513.19,97342.08,395,
AF21:P7,174717.20,97140.53,174699.99,97238.84,350,
#--- End AF21 (aerodromo--R10)

AF22,aerodromo--Q13,166518.27,120009.01,2,-Q,13,2,0:1
AF22:H1,165736.27,120009.01,
AF22:H2,167302.17,120009.09,
AF22:P1,165873.08,120080.99,165974.25,120081.70,449,
AF22:P2,166070.86,120115.30,166186.36,120115.30,90,
AF22:P3,166083.46,120075.40,166213.66,120075.40,90,
AF22:P4,166320.81,119959.88,166177.83,119959.76,269,
AF22:P5,167097.79,120062.80,167217.50,120062.80,90,
AF22:P6,167198.60,119957.79,167135.59,119907.39,231,
AF22:P7,167118.79,119953.59,167049.49,119907.39,236,
AF22:P8,167032.69,119959.89,166961.29,119911.59,235,
#--- End AF22 (aerodromo--Q13)

AF23,aerodromo--Q15,165670.3,140583.25,2,-Q,15,2,0:1
AF23:H1,165458.30,139791.25,
AF23:H2,165882.77,141375.38,
AF23:P1,165375.41,140818.51,165510.75,140891.82,421,
AF23:P2,165417.43,140761.85,165537.41,140823.50,422,
AF23:P3,165174.15,140211.96,165237.47,140450.24,374,
AF23:P4,165430.77,140371.92,165384.11,140186.96,194,
AF23:P5,165839.02,140463.57,165923.100,140513.56,419,
AF23:P6,165962.33,140443.58,165874.01,140390.25,238,
AF23:P7,165890.06,140837.45,165869.42,140883.88,336,
#--- End AF23 (aerodromo--Q15)



SEC-A01,sector--A01,5000,5000,30,1:2
SEC-A02,sector--A02,5000,15000,30,1:2
SEC-A03,sector--A03,5000,25000,30,1:2
SEC-A04,sector--A04,5000,35000,30,1:2
SEC-A05,sector--A05,5000,45000,30,1:2
SEC-A06,sector--A06,5000,55000,30,1:2
SEC-A07,sector--A07,5000,65000,30,1:2
SEC-A08,sector--A08,5000,75000,30,1:2
SEC-A09,sector--A09,5000,85000,30,1:2
SEC-A10,sector--A10,5000,95000,30,1:2
SEC-A11,sector--A11,5000,105000,30,1:2
SEC-A12,sector--A12,5000,115000,30,1:2
SEC-A13,sector--A13,5000,125000,30,1:2
SEC-A14,sector--A14,5000,135000,30,1:2
SEC-A15,sector--A15,5000,145000,30,1:2
SEC-A16,sector--A16,5000,155000,30,1:2
SEC-B01,sector--B01,15000,5000,30,1:2
SEC-B02,sector--B02,15000,15000,30,1:2
SEC-B03,sector--B03,15000,25000,30,1:2
SEC-B04,sector--B04,15000,35000,30,1:2
SEC-B05,sector--B05,15000,45000,30,1:2
SEC-B06,sector--B06,15000,55000,30,1:2
SEC-B07,sector--B07,15000,65000,30,1:2
SEC-B08,sector--B08,15000,75000,30,1:2
SEC-B09,sector--B09,15000,85000,30,1:2
SEC-B10,sector--B10,15000,95000,30,1:2
SEC-B11,sector--B11,15000,105000,30,1:2
SEC-B12,sector--B12,15000,115000,30,1:2
SEC-B13,sector--B13,15000,125000,30,1:2
SEC-B14,sector--B14,15000,135000,30,1:2
SEC-B15,sector--B15,15000,145000,30,1:2
SEC-B16,sector--B16,15000,155000,30,1:2
SEC-C01,sector--C01,25000,5000,30,1:2
SEC-C02,sector--C02,25000,15000,30,1:2
SEC-C03,sector--C03,25000,25000,30,1:2
SEC-C04,sector--C04,25000,35000,30,1:2
SEC-C05,sector--C05,25000,45000,30,1:2
SEC-C06,sector--C06,25000,55000,30,1:2
SEC-C07,sector--C07,25000,65000,30,1:2
SEC-C08,sector--C08,25000,75000,30,1:2
SEC-C09,sector--C09,25000,85000,30,1:2
SEC-C10,sector--C10,25000,95000,30,1:2
SEC-C11,sector--C11,25000,105000,30,1:2
SEC-C12,sector--C12,25000,115000,30,1:2
SEC-C13,sector--C13,25000,125000,30,1:2
SEC-C14,sector--C14,25000,135000,30,1:2
SEC-C15,sector--C15,25000,145000,30,1:2
SEC-C16,sector--C16,25000,155000,30,1:2
SEC-D01,sector--D01,35000,5000,30,1:2
SEC-D02,sector--D02,35000,15000,30,1:2
SEC-D03,sector--D03,35000,25000,30,1:2
SEC-D04,sector--D04,35000,35000,30,1:2
SEC-D05,sector--D05,35000,45000,30,1:2
SEC-D06,sector--D06,35000,55000,30,1:2
SEC-D07,sector--D07,35000,65000,30,1:2
SEC-D08,sector--D08,35000,75000,30,1:2
SEC-D09,sector--D09,35000,85000,30,1:2
SEC-D10,sector--D10,35000,95000,30,1:2
SEC-D11,sector--D11,35000,105000,30,1:2
SEC-D12,sector--D12,35000,115000,30,1:2
SEC-D13,sector--D13,35000,125000,30,1:2
SEC-D14,sector--D14,35000,135000,30,1:2
SEC-D15,sector--D15,35000,145000,30,1:2
SEC-D16,sector--D16,35000,155000,30,1:2
SEC-E01,sector--E01,45000,5000,30,1:2
SEC-E02,sector--E02,45000,15000,30,1:2
SEC-E03,sector--E03,45000,25000,30,1:2
SEC-E04,sector--E04,45000,35000,30,1:2
SEC-E05,sector--E05,45000,45000,30,1:2
SEC-E06,sector--E06,45000,55000,30,1:2
SEC-E07,sector--E07,45000,65000,30,1:2
SEC-E08,sector--E08,45000,75000,30,1:2
SEC-E09,sector--E09,45000,85000,30,1:2
SEC-E10,sector--E10,45000,95000,30,1:2
SEC-E11,sector--E11,45000,105000,30,1:2
SEC-E12,sector--E12,45000,115000,30,1:2
SEC-E13,sector--E13,45000,125000,30,1:2
SEC-E14,sector--E14,45000,135000,30,1:2
SEC-E15,sector--E15,45000,145000,30,1:2
SEC-E16,sector--E16,45000,155000,30,1:2
SEC-F01,sector--F01,55000,5000,30,1:2
SEC-F02,sector--F02,55000,15000,30,1:2
SEC-F03,sector--F03,55000,25000,30,1:2
SEC-F04,sector--F04,55000,35000,30,1:2
SEC-F05,sector--F05,55000,45000,30,1:2
SEC-F06,sector--F06,55000,55000,30,1:2
SEC-F07,sector--F07,55000,65000,30,1:2
SEC-F08,sector--F08,55000,75000,30,1:2
SEC-F09,sector--F09,55000,85000,30,1:2
SEC-F10,sector--F10,55000,95000,30,1:2
SEC-F11,sector--F11,55000,105000,30,1:2
SEC-F12,sector--F12,55000,115000,30,1:2
SEC-F13,sector--F13,55000,125000,30,1:2
SEC-F14,sector--F14,55000,135000,30,1:2
SEC-F15,sector--F15,55000,145000,30,1:2
SEC-F16,sector--F16,55000,155000,30,1:2
SEC-G01,sector--G01,65000,5000,30,1:2
SEC-G02,sector--G02,65000,15000,30,1:2
SEC-G03,sector--G03,65000,25000,30,1:2
SEC-G04,sector--G04,65000,35000,30,1:2
SEC-G05,sector--G05,65000,45000,30,1:2
SEC-G06,sector--G06,65000,55000,30,1:2
SEC-G07,sector--G07,65000,65000,30,1:2
SEC-G08,sector--G08,65000,75000,30,1:2
SEC-G09,sector--G09,65000,85000,30,1:2
SEC-G10,sector--G10,65000,95000,30,1:2
SEC-G11,sector--G11,65000,105000,30,1:2
SEC-G12,sector--G12,65000,115000,30,1:2
SEC-G13,sector--G13,65000,125000,30,1:2
SEC-G14,sector--G14,65000,135000,30,1:2
SEC-G15,sector--G15,65000,145000,30,1:2
SEC-G16,sector--G16,65000,155000,30,1:2
SEC-H01,sector--H01,75000,5000,30,1:2
SEC-H02,sector--H02,75000,15000,30,1:2
SEC-H03,sector--H03,75000,25000,30,1:2
SEC-H04,sector--H04,75000,35000,30,1:2
SEC-H05,sector--H05,75000,45000,30,1:2
SEC-H06,sector--H06,75000,55000,30,1:2
SEC-H07,sector--H07,75000,65000,30,1:2
SEC-H08,sector--H08,75000,75000,30,1:2
SEC-H09,sector--H09,75000,85000,30,1:2
SEC-H10,sector--H10,75000,95000,30,1:2
SEC-H11,sector--H11,75000,105000,30,1:2
SEC-H12,sector--H12,75000,115000,30,1:2
SEC-H13,sector--H13,75000,125000,30,1:2
SEC-H14,sector--H14,75000,135000,30,1:2
SEC-H15,sector--H15,75000,145000,30,1:2
SEC-H16,sector--H16,75000,155000,30,1:2
SEC-I01,sector--I01,85000,5000,30,1:2
SEC-I02,sector--I02,85000,15000,30,1:2
SEC-I03,sector--I03,85000,25000,30,1:2
SEC-I04,sector--I04,85000,35000,30,1:2
SEC-I05,sector--I05,85000,45000,30,1:2
SEC-I06,sector--I06,85000,55000,30,1:2
SEC-I07,sector--I07,85000,65000,30,1:2
SEC-I08,sector--I08,85000,75000,30,1:2
SEC-I09,sector--I09,85000,85000,30,1:2
SEC-I10,sector--I10,85000,95000,30,1:2
SEC-I11,sector--I11,85000,105000,30,1:2
SEC-I12,sector--I12,85000,115000,30,1:2
SEC-I13,sector--I13,85000,125000,30,1:2
SEC-I14,sector--I14,85000,135000,30,1:2
SEC-I15,sector--I15,85000,145000,30,1:2
SEC-I16,sector--I16,85000,155000,30,1:2
SEC-J01,sector--J01,95000,5000,30,1:2
SEC-J02,sector--J02,95000,15000,30,1:2
SEC-J03,sector--J03,95000,25000,30,1:2
SEC-J04,sector--J04,95000,35000,30,1:2
SEC-J05,sector--J05,95000,45000,30,1:2
SEC-J06,sector--J06,95000,55000,30,1:2
SEC-J07,sector--J07,95000,65000,30,1:1
SEC-J08,sector--J08,95000,75000,30,1:1
SEC-J09,sector--J09,95000,85000,30,1:1
SEC-J10,sector--J10,95000,95000,30,1:2
SEC-J11,sector--J11,95000,105000,30,1:2
SEC-J12,sector--J12,95000,115000,30,1:2
SEC-J13,sector--J13,95000,125000,30,1:2
SEC-J14,sector--J14,95000,135000,30,1:2
SEC-J15,sector--J15,95000,145000,30,1:2
SEC-J16,sector--J16,95000,155000,30,1:2
SEC-K01,sector--K01,105000,5000,30,1:2
SEC-K02,sector--K02,105000,15000,30,1:2
SEC-K03,sector--K03,105000,25000,30,1:2
SEC-K04,sector--K04,105000,35000,30,1:2
SEC-K05,sector--K05,105000,45000,30,1:2
SEC-K06,sector--K06,105000,55000,30,1:1
SEC-K07,sector--K07,105000,65000,30,1:1
SEC-K08,sector--K08,105000,75000,30,1:1
SEC-K09,sector--K09,105000,85000,30,1:1
SEC-K10,sector--K10,105000,95000,30,1:1
SEC-K11,sector--K11,105000,105000,30,1:1
SEC-K12,sector--K12,105000,115000,30,1:1
SEC-K13,sector--K13,105000,125000,30,1:1
SEC-K14,sector--K14,105000,135000,30,1:2
SEC-K15,sector--K15,105000,145000,30,1:2
SEC-K16,sector--K16,105000,155000,30,1:2
SEC-L01,sector--L01,115000,5000,30,1:1
SEC-L02,sector--L02,115000,15000,30,1:2
SEC-L03,sector--L03,115000,25000,30,1:2
SEC-L04,sector--L04,115000,35000,30,1:2
SEC-L05,sector--L05,115000,45000,30,1:1
SEC-L06,sector--L06,115000,55000,30,1:1
SEC-L07,sector--L07,115000,65000,30,1:1
SEC-L08,sector--L08,115000,75000,30,1:1
SEC-L09,sector--L09,115000,85000,30,1:1
SEC-L10,sector--L10,115000,95000,30,1:1
SEC-L11,sector--L11,115000,105000,30,1:1
SEC-L12,sector--L12,115000,115000,30,1:1
SEC-L13,sector--L13,115000,125000,30,1:1
SEC-L14,sector--L14,115000,135000,30,1:1
SEC-L15,sector--L15,115000,145000,30,1:1
SEC-L16,sector--L16,115000,155000,30,1:1
SEC-M01,sector--M01,125000,5000,30,1:1
SEC-M02,sector--M02,125000,15000,30,1:1
SEC-M03,sector--M03,125000,25000,30,1:1
SEC-M04,sector--M04,125000,35000,30,1:1
SEC-M05,sector--M05,125000,45000,30,1:1
SEC-M06,sector--M06,125000,55000,30,1:1
SEC-M07,sector--M07,125000,65000,30,1:1
SEC-M08,sector--M08,125000,75000,30,1:1
SEC-M09,sector--M09,125000,85000,30,1:1
SEC-M10,sector--M10,125000,95000,30,1:1
SEC-M11,sector--M11,125000,105000,30,1:1
SEC-M12,sector--M12,125000,115000,30,1:1
SEC-M13,sector--M13,125000,125000,30,1:1
SEC-M14,sector--M14,125000,135000,30,1:1
SEC-M15,sector--M15,125000,145000,30,1:1
SEC-M16,sector--M16,125000,155000,30,1:1
SEC-N01,sector--N01,135000,5000,30,1:1
SEC-N02,sector--N02,135000,15000,30,1:1
SEC-N03,sector--N03,135000,25000,30,1:1
SEC-N04,sector--N04,135000,35000,30,1:1
SEC-N05,sector--N05,135000,45000,30,1:1
SEC-N06,sector--N06,135000,55000,30,1:1
SEC-N07,sector--N07,135000,65000,30,1:1
SEC-N08,sector--N08,135000,75000,30,1:1
SEC-N09,sector--N09,135000,85000,30,1:1
SEC-N10,sector--N10,135000,95000,30,1:1
SEC-N11,sector--N11,135000,105000,30,1:1
SEC-N12,sector--N12,135000,115000,30,1:1
SEC-N13,sector--N13,135000,125000,30,1:1
SEC-N14,sector--N14,135000,135000,30,1:1
SEC-N15,sector--N15,135000,145000,30,1:1
SEC-N16,sector--N16,135000,155000,30,1:1
SEC-O01,sector--O01,145000,5000,30,1:1
SEC-O02,sector--O02,145000,15000,30,1:1
SEC-O03,sector--O03,145000,25000,30,1:1
SEC-O04,sector--O04,145000,35000,30,1:1
SEC-O05,sector--O05,145000,45000,30,1:1
SEC-O06,sector--O06,145000,55000,30,1:1
SEC-O07,sector--O07,145000,65000,30,1:1
SEC-O08,sector--O08,145000,75000,30,1:1
SEC-O09,sector--O09,145000,85000,30,1:1
SEC-O10,sector--O10,145000,95000,30,1:1
SEC-O11,sector--O11,145000,105000,30,1:1
SEC-O12,sector--O12,145000,115000,30,1:1
SEC-O13,sector--O13,145000,125000,30,1:1
SEC-O14,sector--O14,145000,135000,30,1:1
SEC-O15,sector--O15,145000,145000,30,1:1
SEC-O16,sector--O16,145000,155000,30,1:1
SEC-P01,sector--P01,155000,5000,30,1:1
SEC-P02,sector--P02,155000,15000,30,1:1
SEC-P03,sector--P03,155000,25000,30,1:1
SEC-P04,sector--P04,155000,35000,30,1:1
SEC-P05,sector--P05,155000,45000,30,1:1
SEC-P06,sector--P06,155000,55000,30,1:1
SEC-P07,sector--P07,155000,65000,30,1:1
SEC-P08,sector--P08,155000,75000,30,1:1
SEC-P09,sector--P09,155000,85000,30,1:1
SEC-P10,sector--P10,155000,95000,30,1:1
SEC-P11,sector--P11,155000,105000,30,1:1
SEC-P12,sector--P12,155000,115000,30,1:1
SEC-P13,sector--P13,155000,125000,30,1:1
SEC-P14,sector--P14,155000,135000,30,1:1
SEC-P15,sector--P15,155000,145000,30,1:1
SEC-P16,sector--P16,155000,155000,30,1:1
SEC-Q01,sector--Q01,165000,5000,30,1:1
SEC-Q02,sector--Q02,165000,15000,30,1:1
SEC-Q03,sector--Q03,165000,25000,30,1:1
SEC-Q04,sector--Q04,165000,35000,30,1:1
SEC-Q05,sector--Q05,165000,45000,30,1:1
SEC-Q06,sector--Q06,165000,55000,30,1:1
SEC-Q07,sector--Q07,165000,65000,30,1:1
SEC-Q08,sector--Q08,165000,75000,30,1:1
SEC-Q09,sector--Q09,165000,85000,30,1:1
SEC-Q10,sector--Q10,165000,95000,30,1:1
SEC-Q11,sector--Q11,165000,105000,30,1:1
SEC-Q12,sector--Q12,165000,115000,30,1:1
SEC-Q13,sector--Q13,165000,125000,30,1:1
SEC-Q14,sector--Q14,165000,135000,30,1:1
SEC-Q15,sector--Q15,165000,145000,30,1:1
SEC-Q16,sector--Q16,165000,155000,30,1:1
SEC-R01,sector--R01,175000,5000,30,1:1
SEC-R02,sector--R02,175000,15000,30,1:1
SEC-R03,sector--R03,175000,25000,30,1:1
SEC-R04,sector--R04,175000,35000,30,1:1
SEC-R05,sector--R05,175000,45000,30,1:1
SEC-R06,sector--R06,175000,55000,30,1:1
SEC-R07,sector--R07,175000,65000,30,1:1
SEC-R08,sector--R08,175000,75000,30,1:1
SEC-R09,sector--R09,175000,85000,30,1:1
